R:A::C:P,antag,fool,other,protag
antag,0.10909090909090909,0.03125,0.07,0.12
fool,0.0,0.40625,0.02,0.04
other,0.7636363636363637,0.5,0.81,0.6266666666666667
protag,0.12727272727272726,0.0625,0.1,0.21333333333333335
