R:A::C:P,0,1,2 3 4 5 6
0,0.12598425196850394,0.0811965811965812,0.025442477876106196
1,0.36220472440944884,0.43162393162393164,0.2079646017699115
2 3 4 5 6,0.5118110236220472,0.48717948717948717,0.7665929203539823
