R:A::C:P,0 4 5,1 3,2 6
0 4 5,0.08620689655172414,0.05100574712643678,0.03735632183908046
1 3,0.15445402298850575,0.11566091954022989,0.07686781609195402
2 6,0.20043103448275862,0.12931034482758622,0.14870689655172414
