R:A::C:P,0 1 4 5,2 3,6
0 1 4 5,0.3045977011494253,0.10129310344827586,0.042385057471264365
2 3,0.15517241379310345,0.07902298850574713,0.036637931034482756
6,0.14942528735632185,0.06824712643678162,0.06321839080459771
