R:A::C:P,0 1 4 5,2 3,6
0 1 4 5,0.6794871794871795,0.22596153846153846,0.09455128205128205
2 3,0.5729442970822282,0.2917771883289125,0.13527851458885942
6,0.5319693094629157,0.24296675191815856,0.22506393861892582
