R:A::C:P,comedy,history,tragedy
comedy,0.2079806529625151,0.060459492140266025,0.08343409915356712
history,0.05562273276904474,0.21523579201934703,0.0471584038694075
tragedy,0.10278113663845223,0.06408706166868199,0.16324062877871826
