R:A::C:P,0 1,2 4,3 5 6
0 1,0.5362637362637362,0.22417582417582418,0.23956043956043957
2 4,0.29310344827586204,0.3074712643678161,0.3994252873563218
3 5 6,0.24108658743633277,0.2529711375212224,0.5059422750424448
