R:A::C:P,0 1,2 4,3 5 6
0 1,0.1752873563218391,0.07327586206896551,0.07830459770114942
2 4,0.07327586206896551,0.07686781609195402,0.09985632183908046
3 5 6,0.10201149425287356,0.10704022988505747,0.21408045977011494
