R:A::C:P,0 5,1 4 6,2,3
0 5,0.5333333333333333,0.36666666666666664,0.06666666666666667,0.03333333333333333
1 4 6,0.296875,0.4375,0.15625,0.109375
2,0.25925925925925924,0.2222222222222222,0.3333333333333333,0.18518518518518517
3,0.0,0.4,0.2,0.4
