R:A::C:P,antag,fool,other,protag
antag,0.15384615384615385,0.037037037037037035,0.06956521739130435,0.07272727272727272
fool,0.046153846153846156,0.37037037037037035,0.02608695652173913,0.03636363636363636
other,0.6615384615384615,0.48148148148148145,0.8608695652173913,0.5636363636363636
protag,0.13846153846153847,0.1111111111111111,0.043478260869565216,0.32727272727272727
