R:A::C:P,antag,fool,other,protag
antag,0.43478260869565216,0.043478260869565216,0.34782608695652173,0.17391304347826086
fool,0.16666666666666666,0.5555555555555556,0.16666666666666666,0.1111111111111111
other,0.23118279569892472,0.06989247311827956,0.532258064516129,0.16666666666666666
protag,0.2571428571428571,0.08571428571428572,0.14285714285714285,0.5142857142857142
