R:A::C:P,0,1,2 5,3 6,4
0,0.07446808510638298,0.02127659574468085,0.023936170212765957,0.02127659574468085,0.018617021276595744
1,0.125,0.08244680851063829,0.06648936170212766,0.11170212765957446,0.05585106382978723
2 5,0.03723404255319149,0.04521276595744681,0.06382978723404255,0.08244680851063829,0.031914893617021274
3 6,0.005319148936170213,0.007978723404255319,0.0425531914893617,0.018617021276595744,0.026595744680851064
4,0.005319148936170213,0.0,0.005319148936170213,0.007978723404255319,0.018617021276595744
