R:A::C:P,0,1,2 5,3 6,4
0,0.4666666666666667,0.13333333333333333,0.15,0.13333333333333333,0.11666666666666667
1,0.28313253012048195,0.18674698795180722,0.15060240963855423,0.25301204819277107,0.12650602409638553
2 5,0.14285714285714285,0.17346938775510204,0.24489795918367346,0.3163265306122449,0.12244897959183673
3 6,0.05263157894736842,0.07894736842105263,0.42105263157894735,0.18421052631578946,0.2631578947368421
4,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.5
