R:A::C:P,0,1,2 5,3 6,4
0,0.3010752688172043,0.13559322033898305,0.11842105263157894,0.08791208791208792,0.12280701754385964
1,0.5053763440860215,0.5254237288135594,0.32894736842105265,0.46153846153846156,0.3684210526315789
2 5,0.15053763440860216,0.288135593220339,0.3157894736842105,0.34065934065934067,0.21052631578947367
3 6,0.021505376344086023,0.05084745762711865,0.21052631578947367,0.07692307692307693,0.17543859649122806
4,0.021505376344086023,0.0,0.02631578947368421,0.03296703296703297,0.12280701754385964
