R:A::C:P,0 1 2 5,3,4 6
0 1 2 5,0.9690721649484536,0.8,0.7142857142857143
3,0.010309278350515464,0.13333333333333333,0.14285714285714285
4 6,0.020618556701030927,0.06666666666666667,0.14285714285714285
