R:A::C:P,0 2 5 6,1 3,4
0 2 5 6,0.2845744680851064,0.11436170212765957,0.06382978723404255
1 3,0.2925531914893617,0.13829787234042554,0.06914893617021277
4,0.015957446808510637,0.0026595744680851063,0.018617021276595744
