R:A::C:P,0 3 6,1,2 4,5
0 3 6,0.1196808510638298,0.02925531914893617,0.0797872340425532,0.031914893617021274
1,0.23670212765957446,0.08244680851063829,0.11170212765957446,0.010638297872340425
2 4,0.10372340425531915,0.04521276595744681,0.08776595744680851,0.015957446808510637
5,0.02925531914893617,0.0,0.007978723404255319,0.007978723404255319
