R:A::C:P,0,1 4 6,2 5,3
0,0.40476190476190477,0.24,0.1111111111111111,0.06451612903225806
1 4 6,0.47619047619047616,0.54,0.4722222222222222,0.4838709677419355
2 5,0.11904761904761904,0.16,0.3611111111111111,0.3870967741935484
3,0.0,0.06,0.05555555555555555,0.06451612903225806
