R:A::C:P,0,1 2 5,3 4 6
0,0.3939393939393939,0.15625,0.13793103448275862
1 2 5,0.5757575757575758,0.8125,0.6206896551724138
3 4 6,0.030303030303030304,0.03125,0.2413793103448276
