R:A::C:P,0,1 2 3,4 5,6
0,0.48148148148148145,0.2962962962962963,0.2222222222222222,0.0
1 2 3,0.1978021978021978,0.6373626373626373,0.15384615384615385,0.01098901098901099
4 5,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285
6,0.0,1.0,0.0,0.0
