R:A::C:P,0,1 5 6,2 4,3
0,0.43243243243243246,0.35135135135135137,0.17567567567567569,0.04054054054054054
1 5 6,0.18202764976958524,0.4539170506912442,0.23963133640552994,0.12442396313364056
2 4,0.13505747126436782,0.40804597701149425,0.3074712643678161,0.14942528735632185
3,0.16666666666666666,0.39215686274509803,0.29411764705882354,0.14705882352941177
