R:A::C:P,0,1 5 6,2 4,3
0,0.12598425196850394,0.04318936877076412,0.036312849162011177,0.016853932584269662
1 5 6,0.6220472440944882,0.654485049833887,0.5810055865921788,0.6067415730337079
2 4,0.18503937007874016,0.23588039867109634,0.2988826815642458,0.29213483146067415
3,0.06692913385826772,0.0664451827242525,0.08379888268156424,0.08426966292134831
