R:A::C:P,0,1 5 6,2 4,3
0,0.022988505747126436,0.01867816091954023,0.009339080459770116,0.0021551724137931034
1 5 6,0.11350574712643678,0.28304597701149425,0.14942528735632185,0.07758620689655173
2 4,0.033764367816091954,0.10201149425287356,0.07686781609195402,0.03735632183908046
3,0.01221264367816092,0.028735632183908046,0.021551724137931036,0.010775862068965518
