R:A::C:P,antag,fool,other,protag
antag,0.0,0.07407407407407407,0.8148148148148148,0.1111111111111111
fool,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.10526315789473684
other,0.01282051282051282,0.038461538461538464,0.8461538461538461,0.10256410256410256
protag,0.02857142857142857,0.05714285714285714,0.6285714285714286,0.2857142857142857
