R:A::C:P,0 1,2,3 5 6,4
0 1,0.5362637362637362,0.1010989010989011,0.23956043956043957,0.12307692307692308
2,0.3236363636363636,0.14909090909090908,0.4036363636363636,0.12363636363636364
3 5 6,0.24108658743633277,0.11035653650254669,0.5059422750424448,0.14261460101867574
4,0.1780821917808219,0.2191780821917808,0.3835616438356164,0.2191780821917808
