R:A::C:P,0,1,2 3 5,4 6
0,0.4666666666666667,0.13333333333333333,0.2,0.2
1,0.28313253012048195,0.18674698795180722,0.25301204819277107,0.27710843373493976
2 3 5,0.125,0.15,0.4083333333333333,0.31666666666666665
4 6,0.1,0.06666666666666667,0.3333333333333333,0.5
