R:A::C:P,0 3,1 6,2 5,4
0 3,0.3806818181818182,0.2556818181818182,0.24431818181818182,0.11931818181818182
1 6,0.2979274611398964,0.3432642487046632,0.22279792746113988,0.13601036269430053
2 5,0.30727762803234504,0.2991913746630728,0.2641509433962264,0.1293800539083558
4,0.2876712328767123,0.1506849315068493,0.3424657534246575,0.2191780821917808
