R:A::C:P,0 2,1,3 4 5 6
0 2,0.3346938775510204,0.17959183673469387,0.4857142857142857
1,0.3392857142857143,0.25,0.4107142857142857
3 4 5 6,0.25390625,0.12890625,0.6171875
