R:A::C:P,0 2,1,3 4 5 6
0 2,0.33884297520661155,0.29931972789115646,0.30357142857142855
1,0.3925619834710744,0.47619047619047616,0.29336734693877553
3 4 5 6,0.26859504132231404,0.22448979591836735,0.4030612244897959
