R:A::C:P,0 2,1,3 4 5 6
0 2,0.10499359795134443,0.056338028169014086,0.1523687580025608
1,0.12163892445582586,0.08962868117797695,0.147247119078105
3 4 5 6,0.08322663252240717,0.04225352112676056,0.2023047375160051
