R:A::C:P,0,1 2 6,3 5,4
0,0.3939393939393939,0.14035087719298245,0.08333333333333333,0.3333333333333333
1 2 6,0.5454545454545454,0.7719298245614035,0.7916666666666666,0.5
3 5,0.030303030303030304,0.05263157894736842,0.125,0.08333333333333333
4,0.030303030303030304,0.03508771929824561,0.0,0.08333333333333333
