R:C::C:G,0,1,2,3,4,5,6,7
0,0,0,74,0,0
1,17,1,353,0,10
2,21,2,238,0,14
3,15,0,76,0,11
4,9,0,58,0,6
5,4,3,87,0,2
6,51,1,281,4,54
7,3,0,25,0,2
