R:A::C:P,0 3,1,2,4 5 6
0 3,0.5,0.14285714285714285,0.09523809523809523,0.2619047619047619
1,0.42857142857142855,0.2571428571428571,0.15714285714285714,0.15714285714285714
2,0.4411764705882353,0.11764705882352941,0.23529411764705882,0.20588235294117646
4 5 6,0.5384615384615384,0.0,0.15384615384615385,0.3076923076923077
