R:A::C:P,0 5,1,2,3 6,4
0 5,0.5194805194805194,0.1038961038961039,0.07792207792207792,0.19480519480519481,0.1038961038961039
1,0.3072289156626506,0.18674698795180722,0.12650602409638553,0.25301204819277107,0.12650602409638553
2,0.19753086419753085,0.20987654320987653,0.16049382716049382,0.2962962962962963,0.13580246913580246
3 6,0.23684210526315788,0.07894736842105263,0.23684210526315788,0.18421052631578946,0.2631578947368421
4,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.5
