R:A::C:P,0,1 3 4 5,2 6
0,0.48148148148148145,0.48148148148148145,0.037037037037037035
1 3 4 5,0.22535211267605634,0.5774647887323944,0.19718309859154928
2 6,0.14285714285714285,0.5357142857142857,0.32142857142857145
