R:A::C:P,0 3,1,2,4,5,6
0 3,0.2876712328767123,0.21428571428571427,0.16,0.47368421052631576,0.18181818181818182,0.0
1,0.410958904109589,0.6428571428571429,0.44,0.3157894736842105,0.45454545454545453,0.0
2,0.2054794520547945,0.14285714285714285,0.32,0.05263157894736842,0.36363636363636365,0.6666666666666666
4,0.0410958904109589,0.0,0.04,0.15789473684210525,0.0,0.0
5,0.0273972602739726,0.0,0.04,0.0,0.0,0.3333333333333333
6,0.0273972602739726,0.0,0.0,0.0,0.0,0.0
