R:A::C:P,antag,fool,other,protag
antag,0.09090909090909091,0.047619047619047616,0.09696969696969697,0.06976744186046512
fool,0.09090909090909091,0.42857142857142855,0.030303030303030304,0.023255813953488372
other,0.6666666666666666,0.42857142857142855,0.7757575757575758,0.627906976744186
protag,0.15151515151515152,0.09523809523809523,0.09696969696969697,0.27906976744186046
