R:A::C:P,0,1 4 5,2,3 6
0,0.4666666666666667,0.3333333333333333,0.06666666666666667,0.13333333333333333
1 4 5,0.26903553299492383,0.3401015228426396,0.12690355329949238,0.2639593908629442
2,0.12345679012345678,0.41975308641975306,0.16049382716049382,0.2962962962962963
3 6,0.05263157894736842,0.5263157894736842,0.23684210526315788,0.18421052631578946
