R:A::C:P,0,1 4 5,2,3 6
0,0.07446808510638298,0.05319148936170213,0.010638297872340425,0.02127659574468085
1 4 5,0.14095744680851063,0.17819148936170212,0.06648936170212766,0.13829787234042554
2,0.026595744680851064,0.09042553191489362,0.034574468085106384,0.06382978723404255
3 6,0.005319148936170213,0.05319148936170213,0.023936170212765957,0.018617021276595744
