R:A::C:P,comedy,history,tragedy
comedy,0.42954545454545456,0.2340909090909091,0.33636363636363636
history,0.19427402862985685,0.5153374233128835,0.2903885480572597
tragedy,0.2959558823529412,0.2702205882352941,0.4338235294117647
