R:A::C:P,0 1 6,2 3 5,4
0 1 6,0.5425531914893617,0.3262411347517731,0.13120567375886524
2 3 5,0.4397463002114165,0.427061310782241,0.1331923890063425
4,0.2602739726027397,0.5205479452054794,0.2191780821917808
