R:A::C:P,0,1,2,3,4,5,6,p
0,0.6521739130434783,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1,0.21739130434782608,0.4166666666666667,0.35,0.0,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333
2,0.043478260869565216,0.16666666666666666,0.3,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
3,0.0,0.0,0.1,0.0,0.0,0.16666666666666666,0.0,0.0
4,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
5,0.043478260869565216,0.0,0.1,0.0,0.25,0.0,0.3333333333333333,0.16666666666666666
6,0.0,0.041666666666666664,0.05,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0
p,0.0,0.08333333333333333,0.1,1.0,0.0,0.3333333333333333,0.0,0.16666666666666666
