R:A::C:P,0 2,1,3,4,5 6
0 2,0.4375,0.13541666666666666,0.11458333333333333,0.11458333333333333,0.19791666666666666
1,0.4824561403508772,0.12280701754385964,0.11403508771929824,0.11403508771929824,0.16666666666666666
3,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.25
4,0.2727272727272727,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091
5 6,0.42857142857142855,0.07142857142857142,0.35714285714285715,0.0,0.14285714285714285
