R:A::C:P,antag,fool,other,protag
antag,0.0,0.10526315789473684,0.03137254901960784,0.075
fool,0.3333333333333333,0.21052631578947367,0.02091503267973856,0.05
other,0.3333333333333333,0.5789473684210527,0.918954248366013,0.625
protag,0.3333333333333333,0.10526315789473684,0.02875816993464052,0.25
