R:A::C:P,0 3 5,1 2,4,6
0 3 5,0.3017241379310345,0.2191780821917808,0.2,0.17857142857142858
1 2,0.6293103448275862,0.7397260273972602,0.6333333333333333,0.7857142857142857
4,0.02586206896551724,0.0273972602739726,0.16666666666666666,0.03571428571428571
6,0.04310344827586207,0.0136986301369863,0.0,0.0
