R:A::C:P,antag,fool,other,protag
antag,0.1111111111111111,0.037037037037037035,0.5925925925925926,0.25925925925925924
fool,0.10526315789473684,0.7368421052631579,0.05263157894736842,0.10526315789473684
other,0.27564102564102566,0.11858974358974358,0.2916666666666667,0.3141025641025641
protag,0.22857142857142856,0.05714285714285714,0.17142857142857143,0.5428571428571428
