R:A::C:P,0 3,1 2,4,5,6
0 3,0.21875,0.18888888888888888,0.1206896551724138,0.23529411764705882,0.15555555555555556
1 2,0.6458333333333334,0.7055555555555556,0.6379310344827587,0.5490196078431373,0.4666666666666667
4,0.020833333333333332,0.03888888888888889,0.0,0.13725490196078433,0.13333333333333333
5,0.06770833333333333,0.022222222222222223,0.10344827586206896,0.0,0.06666666666666667
6,0.046875,0.044444444444444446,0.13793103448275862,0.0784313725490196,0.17777777777777778
