R:A::C:P,0 1 2,3 6,4,5
0 1 2,0.6444444444444445,0.17037037037037037,0.1037037037037037,0.08148148148148149
3 6,0.4084507042253521,0.29577464788732394,0.14084507042253522,0.15492957746478872
4,0.4166666666666667,0.2916666666666667,0.0,0.2916666666666667
5,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.0
