R:A::C:P,0 1 2,3 6,4,5
0 1 2,0.49619771863117873,0.1311787072243346,0.07984790874524715,0.06273764258555133
3 6,0.055133079847908745,0.039923954372623575,0.019011406844106463,0.02091254752851711
4,0.019011406844106463,0.013307984790874524,0.0,0.013307984790874524
5,0.019011406844106463,0.019011406844106463,0.011406844106463879,0.0
