R:A::C:P,0,1 4,2,3,5 6
0,0.4857142857142857,0.34285714285714286,0.05714285714285714,0.05714285714285714,0.05714285714285714
1 4,0.24675324675324675,0.35064935064935066,0.15584415584415584,0.18181818181818182,0.06493506493506493
2,0.11764705882352941,0.14705882352941177,0.23529411764705882,0.3235294117647059,0.17647058823529413
3,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0
5 6,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
