R:A::C:P,0 1,2 5,3 4 6
0 1,0.5523809523809524,0.19047619047619047,0.2571428571428571
2 5,0.23684210526315788,0.34210526315789475,0.42105263157894735
3 4 6,0.1875,0.1875,0.625
