R:A::C:P,0 2 6,1 5,3 4
0 2 6,0.4540540540540541,0.2864864864864865,0.2594594594594595
1 5,0.4381551362683438,0.3165618448637317,0.24528301886792453
3 4,0.42857142857142855,0.2342857142857143,0.33714285714285713
