R:A::C:P,0,1 6,2,3,4,5
0,28,13,4,3,7,5
1 6,48,59,24,18,26,7
2,10,33,13,8,11,6
3,1,3,6,3,5,4
4,2,2,2,1,7,0
5,4,3,2,4,1,3
