R:A::C:P,0 5 6,1 3,2 4
0 5 6,0.5365853658536586,0.21951219512195122,0.24390243902439024
1 3,0.2987012987012987,0.42857142857142855,0.2727272727272727
2 4,0.2682926829268293,0.4146341463414634,0.3170731707317073
