R:A::C:P,0 5 6,1 3,2 4
0 5 6,0.39285714285714285,0.15254237288135594,0.22727272727272727
1 3,0.4107142857142857,0.559322033898305,0.4772727272727273
2 4,0.19642857142857142,0.288135593220339,0.29545454545454547
