R:A::C:P,0 4 6,1 2 3,5
0 4 6,0.48698884758364314,0.36059479553903345,0.1524163568773234
1 2 3,0.44591029023746703,0.4551451187335092,0.09894459102902374
5,0.4375,0.4270833333333333,0.13541666666666666
