R:A::C:P,0 1 6,2 4,3 5
0 1 6,0.322663252240717,0.14340588988476313,0.1267605633802817
2 4,0.0998719590268886,0.09090909090909091,0.0793854033290653
3 5,0.05377720870678617,0.03713188220230474,0.046094750320102434
