R:A::C:P,0,1,2 3 5,4 6
0,0.5,0.11904761904761904,0.19047619047619047,0.19047619047619047
1,0.2894736842105263,0.12280701754385964,0.3684210526315789,0.21929824561403508
2 3 5,0.12162162162162163,0.12162162162162163,0.5,0.25675675675675674
4 6,0.11764705882352941,0.058823529411764705,0.47058823529411764,0.35294117647058826
