R:A::C:P,0 6,1 3,2 5,4
0 6,0.25142857142857145,0.16891891891891891,0.15862068965517243,0.22413793103448276
1 3,0.49142857142857144,0.47297297297297297,0.5172413793103449,0.5
2 5,0.2057142857142857,0.33783783783783783,0.2413793103448276,0.27586206896551724
4,0.05142857142857143,0.02027027027027027,0.08275862068965517,0.0
