R:A::C:P,0 4,1,2 3 5,6
0 4,0.45901639344262296,0.17857142857142858,0.13432835820895522,0.0
1,0.39344262295081966,0.6428571428571429,0.417910447761194,0.0
2 3 5,0.13114754098360656,0.17857142857142858,0.43283582089552236,1.0
6,0.01639344262295082,0.0,0.014925373134328358,0.0
