R:A::C:P,0,1,2,3,4,5,6,7
0,0.03564727954971857,0.020637898686679174,0.01876172607879925,0.01125703564727955,0.009380863039399626,0.009380863039399626,0.00375234521575985,0.01876172607879925
1,0.075046904315197,0.07317073170731707,0.07317073170731707,0.03564727954971857,0.05065666041275797,0.03377110694183865,0.020637898686679174,0.06191369606003752
2,0.020637898686679174,0.03377110694183865,0.0450281425891182,0.0375234521575985,0.01876172607879925,0.016885553470919325,0.016885553470919325,0.01876172607879925
3,0.00375234521575985,0.005628517823639775,0.0150093808630394,0.009380863039399626,0.00375234521575985,0.013133208255159476,0.0075046904315197,0.005628517823639775
4,0.005628517823639775,0.00375234521575985,0.009380863039399626,0.001876172607879925,0.0,0.013133208255159476,0.01125703564727955,0.0
5,0.01125703564727955,0.00375234521575985,0.00375234521575985,0.013133208255159476,0.01125703564727955,0.0,0.005628517823639775,0.0
6,0.005628517823639775,0.005628517823639775,0.0075046904315197,0.005628517823639775,0.0150093808630394,0.0075046904315197,0.0150093808630394,0.0075046904315197
7,0.0075046904315197,0.001876172607879925,0.0,0.0,0.001876172607879925,0.0,0.0,0.001876172607879925
