R:A::C:P,0 5 6,1,2,3 4
0 5 6,0.45,0.15416666666666667,0.09583333333333334,0.3
1,0.43214285714285716,0.25,0.125,0.19285714285714287
2,0.36046511627906974,0.18023255813953487,0.1744186046511628,0.28488372093023256
3 4,0.4044943820224719,0.10112359550561797,0.20224719101123595,0.29213483146067415
