R:A::C:P,0,1,2 4 5,3 6
0,0.5,0.11904761904761904,0.23809523809523808,0.14285714285714285
1,0.2894736842105263,0.12280701754385964,0.3684210526315789,0.21929824561403508
2 4 5,0.136986301369863,0.1095890410958904,0.4246575342465753,0.3287671232876712
3 6,0.05555555555555555,0.1111111111111111,0.3888888888888889,0.4444444444444444
