R:A::C:P,0,1,2 4 5,3 6
0,0.3230769230769231,0.1724137931034483,0.1111111111111111,0.09523809523809523
1,0.5076923076923077,0.4827586206896552,0.4666666666666667,0.3968253968253968
2 4 5,0.15384615384615385,0.27586206896551724,0.34444444444444444,0.38095238095238093
3 6,0.015384615384615385,0.06896551724137931,0.07777777777777778,0.12698412698412698
